"DEPARTURES_PERFORMED","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","QUARTER",
2.00,"ONT","Ontario, CA","ATL","Atlanta, GA",4,
2.00,"SFO","San Francisco, CA","DTW","Detroit, MI",4,
2.00,"SMF","Sacramento, CA","MSP","Minneapolis, MN",4,
2.00,"SNA","Santa Ana, CA","ATL","Atlanta, GA",4,
2.00,"TPA","Tampa, FL","LAX","Los Angeles, CA",4,
2.00,"BNA","Nashville, TN","LGB","Long Beach, CA",2,
2.00,"DAL","Dallas, TX","OAK","Oakland, CA",2,
2.00,"LGB","Long Beach, CA","BNA","Nashville, TN",2,
2.00,"LAX","Los Angeles, CA","MSP","Minneapolis, MN",4,
2.00,"MKE","Milwaukee, WI","LAX","Los Angeles, CA",4,
2.00,"MLU","Monroe, LA","SAN","San Diego, CA",4,
2.00,"MSP","Minneapolis, MN","SAN","San Diego, CA",4,
2.00,"SAN","San Diego, CA","MLU","Monroe, LA",4,
2.00,"LAX","Los Angeles, CA","SEA","Seattle, WA",4,
2.00,"SEA","Seattle, WA","LAX","Los Angeles, CA",4,
2.00,"ABQ","Albuquerque, NM","OAK","Oakland, CA",4,
2.00,"AFW","Dallas/Fort Worth, TX","OAK","Oakland, CA",4,
2.00,"DEN","Denver, CO","LAX","Los Angeles, CA",4,
2.00,"IND","Indianapolis, IN","LAX","Los Angeles, CA",4,
2.00,"IND","Indianapolis, IN","OAK","Oakland, CA",4,
2.00,"IND","Indianapolis, IN","ONT","Ontario, CA",4,
2.00,"IND","Indianapolis, IN","ONT","Ontario, CA",4,
2.00,"RIV","Riverside, CA","N1C","Cherry Point, NC",3,
2.00,"RIV","Riverside, CA","TPA","Tampa, FL",3,
2.00,"PHX","Phoenix, AZ","SAN","San Diego, CA",3,
2.00,"SAN","San Diego, CA","PHX","Phoenix, AZ",3,
2.00,"LAX","Los Angeles, CA","HNL","Honolulu, HI",4,
2.00,"LAX","Los Angeles, CA","HNL","Honolulu, HI",4,
2.00,"LAX","Los Angeles, CA","SFO","San Francisco, CA",4,
2.00,"LAX","Los Angeles, CA","TUS","Tucson, AZ",4,
2.00,"ONT","Ontario, CA","DEN","Denver, CO",4,
2.00,"LAX","Los Angeles, CA","DFW","Dallas/Fort Worth, TX",2,
2.00,"LAX","Los Angeles, CA","DFW","Dallas/Fort Worth, TX",2,
2.00,"SMF","Sacramento, CA","SLC","Salt Lake City, UT",1,
2.00,"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",1,
2.00,"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",1,
2.00,"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",1,
2.00,"SFO","San Francisco, CA","PDX","Portland, OR",2,
2.00,"IAH","Houston, TX","SFO","San Francisco, CA",2,
2.00,"LAX","Los Angeles, CA","CLT","Charlotte, NC",2,
2.00,"BZN","Bozeman, MT","SFO","San Francisco, CA",2,
2.00,"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",1,
2.00,"SLC","Salt Lake City, UT","LAX","Los Angeles, CA",1,
2.00,"MSY","New Orleans, LA","OAK","Oakland, CA",1,
2.00,"LAX","Los Angeles, CA","PDX","Portland, OR",1,
2.00,"BOS","Boston, MA","LAX","Los Angeles, CA",1,
2.00,"BOS","Boston, MA","SFO","San Francisco, CA",2,
2.00,"BOS","Boston, MA","LAX","Los Angeles, CA",2,
2.00,"LAX","Los Angeles, CA","JFK","New York, NY",1,
2.00,"LAX","Los Angeles, CA","PDX","Portland, OR",1,
2.00,"SDF","Louisville, KY","ONT","Ontario, CA",1,
2.00,"SDF","Louisville, KY","ONT","Ontario, CA",1,
2.00,"ACV","Arcata/Eureka, CA","SBP","San Luis Obispo, CA",1,
2.00,"CAE","Columbia, SC","LGB","Long Beach, CA",2,
2.00,"DEN","Denver, CO","SBA","Santa Barbara, CA",2,
2.00,"FLL","Fort Lauderdale, FL","SFO","San Francisco, CA",2,
2.00,"OAK","Oakland, CA","QQN","Woodlake, CA",1,
2.00,"SEA","Seattle, WA","SNA","Santa Ana, CA",2,
2.00,"DEN","Denver, CO","LAX","Los Angeles, CA",1,
2.00,"DEN","Denver, CO","LAX","Los Angeles, CA",1,
2.00,"LAX","Los Angeles, CA","MEM","Memphis, TN",1,
2.00,"LGB","Long Beach, CA","MSP","Minneapolis, MN",1,
2.00,"PVU","Provo, UT","BUR","Burbank, CA",1,
2.00,"LAX","Los Angeles, CA","MIA","Miami, FL",1,
2.00,"SJC","San Jose, CA","AUS","Austin, TX",2,
2.00,"ONT","Ontario, CA","IAH","Houston, TX",2,
2.00,"MSP","Minneapolis, MN","SMF","Sacramento, CA",2,
2.00,"LAX","Los Angeles, CA","MTJ","Montrose/Delta, CO",2,
2.00,"SDF","Louisville, KY","MHR","Sacramento, CA",1,
2.00,"OAK","Oakland, CA","DEN","Denver, CO",1,
2.00,"MSP","Minneapolis, MN","SAN","San Diego, CA",2,
2.00,"SFO","San Francisco, CA","BZN","Bozeman, MT",2,
2.00,"RFD","Rockford, IL","ONT","Ontario, CA",1,
2.00,"SNA","Santa Ana, CA","JFK","New York, NY",1,
2.00,"LAX","Los Angeles, CA","GJT","Grand Junction, CO",1,
2.00,"ONT","Ontario, CA","SDF","Louisville, KY",2,
2.00,"SMF","Sacramento, CA","LAX","Los Angeles, CA",1,
2.00,"OKC","Oklahoma City, OK","ONT","Ontario, CA",1,
2.00,"SJC","San Jose, CA","MEM","Memphis, TN",1,
2.00,"BUR","Burbank, CA","MRY","Monterey, CA",1,
2.00,"BUR","Burbank, CA","MRY","Monterey, CA",1,
2.00,"PHX","Phoenix, AZ","SNA","Santa Ana, CA",2,
2.00,"LAX","Los Angeles, CA","HNL","Honolulu, HI",2,
2.00,"SAN","San Diego, CA","SFO","San Francisco, CA",2,
2.00,"CLE","Cleveland, OH","LAX","Los Angeles, CA",2,
2.00,"BUR","Burbank, CA","TEB","Teterboro, NJ",1,
2.00,"PHX","Phoenix, AZ","LAX","Los Angeles, CA",1,
2.00,"MEM","Memphis, TN","SJC","San Jose, CA",2,
2.00,"LAX","Los Angeles, CA","ANC","Anchorage, AK",2,
2.00,"OAK","Oakland, CA","ABQ","Albuquerque, NM",1,
2.00,"OAK","Oakland, CA","SLC","Salt Lake City, UT",1,
2.00,"ATL","Atlanta, GA","SNA","Santa Ana, CA",3,
2.00,"DTW","Detroit, MI","LAX","Los Angeles, CA",3,
2.00,"MSP","Minneapolis, MN","SNA","Santa Ana, CA",3,
2.00,"OAK","Oakland, CA","SNA","Santa Ana, CA",3,
2.00,"ONT","Ontario, CA","LAS","Las Vegas, NV",3,
2.00,"SFO","San Francisco, CA","SLC","Salt Lake City, UT",3,
2.00,"SLC","Salt Lake City, UT","SFO","San Francisco, CA",3,
2.00,"SNA","Santa Ana, CA","SFO","San Francisco, CA",3,
2.00,"DEN","Denver, CO","SAN","San Diego, CA",4,
2.00,"DEN","Denver, CO","SNA","Santa Ana, CA",4,
2.00,"SAN","San Diego, CA","DEN","Denver, CO",4,
2.00,"SNA","Santa Ana, CA","DEN","Denver, CO",4,
2.00,"IFP","Bullhead City, AZ","LGB","Long Beach, CA",4,
2.00,"LAX","Los Angeles, CA","GCN","Grand Canyon, AZ",4,
2.00,"ONT","Ontario, CA","IFP","Bullhead City, AZ",4,
2.00,"BUR","Burbank, CA","ONT","Ontario, CA",3,
2.00,"DFW","Dallas/Fort Worth, TX","LAX","Los Angeles, CA",3,
2.00,"JFK","New York, NY","LAX","Los Angeles, CA",3,
2.00,"LAX","Los Angeles, CA","DFW","Dallas/Fort Worth, TX",3,
2.00,"LAX","Los Angeles, CA","JFK","New York, NY",3,
2.00,"SFO","San Francisco, CA","SPS","Wichita Falls, TX",3,
2.00,"SNA","Santa Ana, CA","SAT","San Antonio, TX",3,
2.00,"ATL","Atlanta, GA","SFO","San Francisco, CA",3,
2.00,"ATL","Atlanta, GA","SNA","Santa Ana, CA",3,
2.00,"DTW","Detroit, MI","LAX","Los Angeles, CA",3,
2.00,"ANC","Anchorage, AK","LAX","Los Angeles, CA",3,
2.00,"ORD","Chicago, IL","LAX","Los Angeles, CA",3,
2.00,"EWR","Newark, NJ","LAX","Los Angeles, CA",3,
2.00,"IAH","Houston, TX","SAN","San Diego, CA",3,
2.00,"IAH","Houston, TX","SJC","San Jose, CA",3,
2.00,"IAH","Houston, TX","SJC","San Jose, CA",3,
2.00,"HNL","Honolulu, HI","LAX","Los Angeles, CA",4,
2.00,"IND","Indianapolis, IN","OAK","Oakland, CA",4,
2.00,"IND","Indianapolis, IN","ONT","Ontario, CA",4,
2.00,"LAX","Los Angeles, CA","AFW","Dallas/Fort Worth, TX",4,
2.00,"LAX","Los Angeles, CA","HNL","Honolulu, HI",4,
2.00,"LAX","Los Angeles, CA","IND","Indianapolis, IN",4,
2.00,"MEM","Memphis, TN","OAK","Oakland, CA",4,
2.00,"MEM","Memphis, TN","ONT","Ontario, CA",4,
2.00,"MEM","Memphis, TN","SMF","Sacramento, CA",4,
2.00,"OAK","Oakland, CA","FAT","Fresno, CA",4,
2.00,"ONT","Ontario, CA","IND","Indianapolis, IN",4,
2.00,"ONT","Ontario, CA","MEM","Memphis, TN",4,
2.00,"ONT","Ontario, CA","SAN","San Diego, CA",4,
2.00,"PDX","Portland, OR","OAK","Oakland, CA",4,
2.00,"PHX","Phoenix, AZ","OAK","Oakland, CA",4,
2.00,"SMF","Sacramento, CA","MEM","Memphis, TN",4,
2.00,"AUS","Austin, TX","LAX","Los Angeles, CA",4,
2.00,"BUR","Burbank, CA","LAS","Las Vegas, NV",4,
2.00,"BUR","Burbank, CA","PHX","Phoenix, AZ",4,
2.00,"BUR","Burbank, CA","PHX","Phoenix, AZ",4,
2.00,"BUR","Burbank, CA","RNO","Reno, NV",4,
2.00,"DEN","Denver, CO","BUR","Burbank, CA",4,
2.00,"DEN","Denver, CO","OAK","Oakland, CA",4,
2.00,"HOU","Houston, TX","SAN","San Diego, CA",4,
2.00,"LAX","Los Angeles, CA","ABQ","Albuquerque, NM",4,
2.00,"LAX","Los Angeles, CA","BNA","Nashville, TN",4,
2.00,"LAX","Los Angeles, CA","ONT","Ontario, CA",4,
2.00,"LAX","Los Angeles, CA","SJC","San Jose, CA",4,
2.00,"LAX","Los Angeles, CA","SNA","Santa Ana, CA",4,
2.00,"MCI","Kansas City, MO","OAK","Oakland, CA",4,
2.00,"MCI","Kansas City, MO","OAK","Oakland, CA",4,
2.00,"OAK","Oakland, CA","ABQ","Albuquerque, NM",4,
2.00,"OAK","Oakland, CA","BUR","Burbank, CA",4,
2.00,"OAK","Oakland, CA","LAS","Las Vegas, NV",4,
2.00,"OAK","Oakland, CA","PHX","Phoenix, AZ",4,
2.00,"OAK","Oakland, CA","RNO","Reno, NV",4,
2.00,"ONT","Ontario, CA","SNA","Santa Ana, CA",4,
2.00,"PHX","Phoenix, AZ","OAK","Oakland, CA",4,
2.00,"SAN","San Diego, CA","ABQ","Albuquerque, NM",4,
2.00,"SAN","San Diego, CA","AUS","Austin, TX",4,
2.00,"SFO","San Francisco, CA","SAN","San Diego, CA",4,
2.00,"SMF","Sacramento, CA","BUR","Burbank, CA",4,
2.00,"SMF","Sacramento, CA","LAS","Las Vegas, NV",4,
2.00,"SMF","Sacramento, CA","ONT","Ontario, CA",4,
2.00,"STL","St. Louis, MO","LAX","Los Angeles, CA",4,
2.00,"SAN","San Diego, CA","FTW","Dallas/Fort Worth, TX",4,
2.00,"SAN","San Diego, CA","ONT","Ontario, CA",4,
2.00,"SMF","Sacramento, CA","SJC","San Jose, CA",4,
2.00,"SAN","San Diego, CA","OAK","Oakland, CA",4,
2.00,"GCN","Grand Canyon, AZ","BUR","Burbank, CA",4,
2.00,"MFR","Medford, OR","SFO","San Francisco, CA",3,
2.00,"OAK","Oakland, CA","SLC","Salt Lake City, UT",3,
2.00,"OKC","Oklahoma City, OK","SFO","San Francisco, CA",3,
2.00,"PDX","Portland, OR","SFO","San Francisco, CA",3,
2.00,"SAN","San Diego, CA","DEN","Denver, CO",3,
2.00,"SLC","Salt Lake City, UT","OAK","Oakland, CA",3,
3.00,"OAK","Oakland, CA","PHX","Phoenix, AZ",4,
3.00,"PHX","Phoenix, AZ","PSP","Palm Springs, CA",4,
3.00,"PHX","Phoenix, AZ","SAN","San Diego, CA",4,
3.00,"PSP","Palm Springs, CA","PHX","Phoenix, AZ",4,
3.00,"SAN","San Diego, CA","PHX","Phoenix, AZ",4,
3.00,"SFO","San Francisco, CA","PHX","Phoenix, AZ",4,
3.00,"AUS","Austin, TX","LAX","Los Angeles, CA",4,
3.00,"LAX","Los Angeles, CA","LGB","Long Beach, CA",1,
3.00,"SEA","Seattle, WA","BUR","Burbank, CA",1,
3.00,"ONT","Ontario, CA","IND","Indianapolis, IN",1,
3.00,"RNO","Reno, NV","SFO","San Francisco, CA",1,
3.00,"DEN","Denver, CO","OAK","Oakland, CA",4,
3.00,"LAX","Los Angeles, CA","DEN","Denver, CO",4,
3.00,"LAX","Los Angeles, CA","RNO","Reno, NV",4,
3.00,"LAX","Los Angeles, CA","SFO","San Francisco, CA",4,
3.00,"SFO","San Francisco, CA","DFW","Dallas/Fort Worth, TX",1,
3.00,"ONT","Ontario, CA","DEN","Denver, CO",4,
3.00,"RNO","Reno, NV","SAN","San Diego, CA",4,
3.00,"SFO","San Francisco, CA","LAX","Los Angeles, CA",1,
3.00,"MSY","New Orleans, LA","ONT","Ontario, CA",1,
3.00,"PHX","Phoenix, AZ","SFO","San Francisco, CA",1,
3.00,"DEN","Denver, CO","SJC","San Jose, CA",1,
3.00,"SFO","San Francisco, CA","IAH","Houston, TX",2,
3.00,"SAN","San Diego, CA","DEN","Denver, CO",2,
3.00,"DEN","Denver, CO","OAK","Oakland, CA",1,
3.00,"SLC","Salt Lake City, UT","PSP","Palm Springs, CA",1,
3.00,"BUR","Burbank, CA","OAK","Oakland, CA",1,
3.00,"LIH","Lihue, HI","SFO","San Francisco, CA",1,
3.00,"IAH","Houston, TX","SJC","San Jose, CA",1,
3.00,"OAK","Oakland, CA","FAT","Fresno, CA",1,
3.00,"TCM","Tacoma, WA","VCV","Victorville, CA",1,
3.00,"TUS","Tucson, AZ","LAX","Los Angeles, CA",1,
3.00,"BUR","Burbank, CA","ELP","El Paso, TX",2,
3.00,"SAN","San Diego, CA","PHL","Philadelphia, PA",1,
3.00,"OAK","Oakland, CA","MEM","Memphis, TN",2,
3.00,"SDF","Louisville, KY","SJC","San Jose, CA",1,
3.00,"ONT","Ontario, CA","LEX","Lexington, KY",2,
3.00,"OAK","Oakland, CA","IND","Indianapolis, IN",2,
3.00,"OAK","Oakland, CA","MDW","Chicago, IL",2,
3.00,"SLC","Salt Lake City, UT","OAK","Oakland, CA",1,
3.00,"SMF","Sacramento, CA","PDX","Portland, OR",1,
3.00,"ANC","Anchorage, AK","LAX","Los Angeles, CA",2,
3.00,"LAX","Los Angeles, CA","SFO","San Francisco, CA",1,
3.00,"GEG","Spokane, WA","OAK","Oakland, CA",1,
3.00,"BWI","Baltimore, MD","LAX","Los Angeles, CA",3,
3.00,"EWR","Newark, NJ","SFO","San Francisco, CA",3,
3.00,"MCO","Orlando, FL","LAX","Los Angeles, CA",3,
3.00,"SNA","Santa Ana, CA","SEA","Seattle, WA",3,
3.00,"LAX","Los Angeles, CA","DEN","Denver, CO",4,
3.00,"MCO","Orlando, FL","SFO","San Francisco, CA",4,
3.00,"ORD","Chicago, IL","SMF","Sacramento, CA",4,
3.00,"RNO","Reno, NV","SFO","San Francisco, CA",4,
3.00,"SFO","San Francisco, CA","BOS","Boston, MA",4,
3.00,"SFO","San Francisco, CA","IAH","Houston, TX",4,
3.00,"SLC","Salt Lake City, UT","SFO","San Francisco, CA",4,
3.00,"SNA","Santa Ana, CA","SFO","San Francisco, CA",4,
3.00,"AUS","Austin, TX","LAX","Los Angeles, CA",4,
3.00,"BUR","Burbank, CA","PHX","Phoenix, AZ",4,
3.00,"HOU","Houston, TX","SAN","San Diego, CA",4,
3.00,"LAS","Las Vegas, NV","ONT","Ontario, CA",4,
3.00,"MSN","Madison, WI","LAX","Los Angeles, CA",4,
3.00,"PHX","Phoenix, AZ","ONT","Ontario, CA",4,
3.00,"SAN","San Diego, CA","AUS","Austin, TX",4,
3.00,"SAN","San Diego, CA","AUS","Austin, TX",4,
3.00,"SEA","Seattle, WA","OAK","Oakland, CA",4,
3.00,"SMF","Sacramento, CA","MDW","Chicago, IL",4,
3.00,"ATL","Atlanta, GA","LAX","Los Angeles, CA",4,
3.00,"LAX","Los Angeles, CA","MTJ","Montrose/Delta, CO",4,
3.00,"MTJ","Montrose/Delta, CO","LAX","Los Angeles, CA",4,
3.00,"SFO","San Francisco, CA","BOI","Boise, ID",4,
3.00,"SFO","San Francisco, CA","COS","Colorado Springs, CO",4,
3.00,"SFO","San Francisco, CA","GEG","Spokane, WA",4,
3.00,"SFO","San Francisco, CA","PHX","Phoenix, AZ",4,
3.00,"SJC","San Jose, CA","SFO","San Francisco, CA",4,
3.00,"JFK","New York, NY","LAX","Los Angeles, CA",4,
3.00,"LAX","Los Angeles, CA","DTW","Detroit, MI",4,
3.00,"LAX","Los Angeles, CA","JFK","New York, NY",4,
3.00,"LAX","Los Angeles, CA","SLC","Salt Lake City, UT",4,
3.00,"VCV","Victorville, CA","TCM","Tacoma, WA",1,
3.00,"SAT","San Antonio, TX","OAK","Oakland, CA",1,
3.00,"SFO","San Francisco, CA","LAS","Las Vegas, NV",2,
3.00,"IAH","Houston, TX","SFO","San Francisco, CA",1,
3.00,"DEN","Denver, CO","BUR","Burbank, CA",1,
3.00,"PHL","Philadelphia, PA","SFO","San Francisco, CA",1,
3.00,"LAX","Los Angeles, CA","IND","Indianapolis, IN",2,
3.00,"IAH","Houston, TX","SAN","San Diego, CA",2,
3.00,"IAD","Washington, DC","SFO","San Francisco, CA",2,
3.00,"MEM","Memphis, TN","LAX","Los Angeles, CA",1,
3.00,"MEM","Memphis, TN","SJC","San Jose, CA",1,
3.00,"MSP","Minneapolis, MN","PSP","Palm Springs, CA",1,
3.00,"DSM","Des Moines, IA","SJC","San Jose, CA",1,
3.00,"SFO","San Francisco, CA","CVG","Cincinnati, OH",1,
3.00,"ORD","Chicago, IL","LAX","Los Angeles, CA",2,
3.00,"CVG","Cincinnati, OH","SAN","San Diego, CA",1,
3.00,"SMF","Sacramento, CA","IAD","Washington, DC",2,
3.00,"AFW","Dallas/Fort Worth, TX","LAX","Los Angeles, CA",2,
3.00,"SFO","San Francisco, CA","CLE","Cleveland, OH",2,
3.00,"SAN","San Diego, CA","SLC","Salt Lake City, UT",2,
3.00,"LAX","Los Angeles, CA","MIA","Miami, FL",3,
3.00,"MIA","Miami, FL","LAX","Los Angeles, CA",3,
3.00,"BOI","Boise, ID","LAX","Los Angeles, CA",3,
3.00,"AUS","Austin, TX","LAX","Los Angeles, CA",3,
3.00,"DEN","Denver, CO","SJC","San Jose, CA",3,
3.00,"ELP","El Paso, TX","SAN","San Diego, CA",3,
3.00,"ORD","Chicago, IL","SNA","Santa Ana, CA",3,
3.00,"SFO","San Francisco, CA","BOS","Boston, MA",3,
3.00,"SFO","San Francisco, CA","EWR","Newark, NJ",3,
3.00,"SFO","San Francisco, CA","PIT","Pittsburgh, PA",3,
3.00,"SFO","San Francisco, CA","RNO","Reno, NV",3,
3.00,"SFO","San Francisco, CA","RNO","Reno, NV",3,
3.00,"SMF","Sacramento, CA","IAD","Washington, DC",3,
3.00,"SNA","Santa Ana, CA","SFO","San Francisco, CA",3,
3.00,"PHX","Phoenix, AZ","SNA","Santa Ana, CA",3,
3.00,"SNA","Santa Ana, CA","PHX","Phoenix, AZ",3,
3.00,"AUS","Austin, TX","LAX","Los Angeles, CA",3,
3.00,"ELP","El Paso, TX","SAN","San Diego, CA",3,
3.00,"DFW","Dallas/Fort Worth, TX","LAX","Los Angeles, CA",4,
3.00,"LAX","Los Angeles, CA","ANC","Anchorage, AK",4,
3.00,"MSP","Minneapolis, MN","SAN","San Diego, CA",4,
3.00,"SAN","San Diego, CA","MSP","Minneapolis, MN",4,
3.00,"HOU","Houston, TX","OAK","Oakland, CA",3,
3.00,"LAS","Las Vegas, NV","ONT","Ontario, CA",3,
3.00,"LAX","Los Angeles, CA","SAT","San Antonio, TX",3,
3.00,"BDL","Hartford, CT","ONT","Ontario, CA",4,
3.00,"BUR","Burbank, CA","DFW","Dallas/Fort Worth, TX",4,
3.00,"CAE","Columbia, SC","ONT","Ontario, CA",4,
3.00,"CAE","Columbia, SC","ONT","Ontario, CA",4,
3.00,"DFW","Dallas/Fort Worth, TX","ONT","Ontario, CA",4,
3.00,"DFW","Dallas/Fort Worth, TX","SJC","San Jose, CA",4,
3.00,"DSM","Des Moines, IA","SJC","San Jose, CA",4,
3.00,"HNL","Honolulu, HI","ONT","Ontario, CA",4,
3.00,"HNL","Honolulu, HI","ONT","Ontario, CA",4,
3.00,"JFK","New York, NY","ONT","Ontario, CA",4,
3.00,"LAX","Los Angeles, CA","LAN","Lansing, MI",4,
3.00,"MHR","Sacramento, CA","DFW","Dallas/Fort Worth, TX",4,
3.00,"MHR","Sacramento, CA","ONT","Ontario, CA",4,
3.00,"OAK","Oakland, CA","CAE","Columbia, SC",4,
3.00,"OAK","Oakland, CA","DFW","Dallas/Fort Worth, TX",4,
3.00,"OAK","Oakland, CA","ONT","Ontario, CA",4,
3.00,"OGG","Kahului, HI","LAX","Los Angeles, CA",4,
3.00,"ONT","Ontario, CA","ABQ","Albuquerque, NM",4,
3.00,"ONT","Ontario, CA","BDL","Hartford, CT",4,
3.00,"ONT","Ontario, CA","BDL","Hartford, CT",4,
3.00,"ONT","Ontario, CA","PHL","Philadelphia, PA",4,
3.00,"PHX","Phoenix, AZ","ONT","Ontario, CA",4,
3.00,"BUR","Burbank, CA","ONT","Ontario, CA",4,
3.00,"LAX","Los Angeles, CA","LIH","Lihue, HI",4,
3.00,"LIH","Lihue, HI","LAX","Los Angeles, CA",4,
3.00,"BFI","Seattle, WA","LAX","Los Angeles, CA",4,
3.00,"SFO","San Francisco, CA","SEA","Seattle, WA",4,
3.00,"LAX","Los Angeles, CA","ANC","Anchorage, AK",4,
3.00,"PSP","Palm Springs, CA","SEA","Seattle, WA",4,
3.00,"SEA","Seattle, WA","ONT","Ontario, CA",4,
3.00,"SEA","Seattle, WA","SJC","San Jose, CA",4,
3.00,"SJC","San Jose, CA","SEA","Seattle, WA",4,
3.00,"HNL","Honolulu, HI","SFO","San Francisco, CA",4,
3.00,"LAX","Los Angeles, CA","SLC","Salt Lake City, UT",4,
3.00,"ATL","Atlanta, GA","LAX","Los Angeles, CA",4,
3.00,"LAX","Los Angeles, CA","PHL","Philadelphia, PA",2,
3.00,"OAK","Oakland, CA","SEA","Seattle, WA",2,
3.00,"OAK","Oakland, CA","SEA","Seattle, WA",2,
3.00,"OAK","Oakland, CA","SEA","Seattle, WA",2,
3.00,"RNO","Reno, NV","SFO","San Francisco, CA",1,
3.00,"SFO","San Francisco, CA","ITO","Hilo, HI",2,
3.00,"JFK","New York, NY","SFO","San Francisco, CA",2,
3.00,"ITO","Hilo, HI","SFO","San Francisco, CA",2,
3.00,"CVG","Cincinnati, OH","SFO","San Francisco, CA",1,
3.00,"SNA","Santa Ana, CA","ORD","Chicago, IL",2,
3.00,"SNA","Santa Ana, CA","ORD","Chicago, IL",2,
3.00,"SFO","San Francisco, CA","MSP","Minneapolis, MN",1,
3.00,"JFK","New York, NY","SFO","San Francisco, CA",2,
3.00,"LAX","Los Angeles, CA","TUS","Tucson, AZ",2,
3.00,"MCI","Kansas City, MO","SAN","San Diego, CA",1,
3.00,"SFO","San Francisco, CA","LAX","Los Angeles, CA",2,
3.00,"KOA","Kona, HI","LAX","Los Angeles, CA",2,
3.00,"LAX","Los Angeles, CA","RNO","Reno, NV",1,
3.00,"ITO","Hilo, HI","LAX","Los Angeles, CA",2,
3.00,"EWR","Newark, NJ","SAN","San Diego, CA",1,
3.00,"BUR","Burbank, CA","LAS","Las Vegas, NV",2,
3.00,"SAT","San Antonio, TX","LAX","Los Angeles, CA",1,
3.00,"JFK","New York, NY","SFO","San Francisco, CA",1,
3.00,"SJC","San Jose, CA","LIH","Lihue, HI",1,
3.00,"JFK","New York, NY","SFO","San Francisco, CA",1,
3.00,"SNA","Santa Ana, CA","ABQ","Albuquerque, NM",2,
3.00,"JFK","New York, NY","SAN","San Diego, CA",2,
3.00,"OAK","Oakland, CA","CLG","Coalinga, CA",1,
3.00,"SFO","San Francisco, CA","PDX","Portland, OR",1,
3.00,"OAK","Oakland, CA","IND","Indianapolis, IN",1,
3.00,"SMF","Sacramento, CA","RNO","Reno, NV",1,
3.00,"BFI","Seattle, WA","LAX","Los Angeles, CA",1,
3.00,"ATL","Atlanta, GA","SAN","San Diego, CA",1,
3.00,"MKE","Milwaukee, WI","SFO","San Francisco, CA",2,
3.00,"PDX","Portland, OR","LAX","Los Angeles, CA",1,
3.00,"SNA","Santa Ana, CA","SEA","Seattle, WA",1,
3.00,"ONT","Ontario, CA","SLC","Salt Lake City, UT",2,
3.00,"OAK","Oakland, CA","AUS","Austin, TX",2,
3.00,"CLE","Cleveland, OH","SFO","San Francisco, CA",1,
3.00,"OAK","Oakland, CA","MEM","Memphis, TN",1,
3.00,"OAK","Oakland, CA","MEM","Memphis, TN",1,
3.00,"LAX","Los Angeles, CA","SLC","Salt Lake City, UT",1,
3.00,"IAH","Houston, TX","ONT","Ontario, CA",2,
3.00,"SFO","San Francisco, CA","OGG","Kahului, HI",2,
3.00,"PHX","Phoenix, AZ","ONT","Ontario, CA",1,
3.00,"ANC","Anchorage, AK","LAX","Los Angeles, CA",3,
3.00,"ORD","Chicago, IL","LAX","Los Angeles, CA",3,
3.00,"BFI","Seattle, WA","ONT","Ontario, CA",3,
3.00,"ONT","Ontario, CA","RFD","Rockford, IL",3,
3.00,"ONT","Ontario, CA","SDF","Louisville, KY",3,
3.00,"ONT","Ontario, CA","SDF","Louisville, KY",3,
3.00,"RFD","Rockford, IL","ONT","Ontario, CA",3,
3.00,"SMF","Sacramento, CA","MEM","Memphis, TN",3,
3.00,"SMF","Sacramento, CA","XXY","Fortuna, CA",3,
3.00,"DEN","Denver, CO","PSP","Palm Springs, CA",4,
3.00,"DEN","Denver, CO","LAX","Los Angeles, CA",4,
3.00,"LAX","Los Angeles, CA","SFO","San Francisco, CA",4,
3.00,"ORD","Chicago, IL","SMF","Sacramento, CA",4,
3.00,"PHX","Phoenix, AZ","SFO","San Francisco, CA",4,
3.00,"SFO","San Francisco, CA","BWI","Baltimore, MD",4,
3.00,"SFO","San Francisco, CA","IAH","Houston, TX",4,
3.00,"SFO","San Francisco, CA","MCO","Orlando, FL",4,
3.00,"SFO","San Francisco, CA","SLC","Salt Lake City, UT",4,
3.00,"DEN","Denver, CO","LAX","Los Angeles, CA",4,
3.00,"LAX","Los Angeles, CA","DEN","Denver, CO",4,
3.00,"SAN","San Diego, CA","SFO","San Francisco, CA",4,
3.00,"SFO","San Francisco, CA","SAN","San Diego, CA",4,
3.00,"LAX","Los Angeles, CA","SEA","Seattle, WA",4,
3.00,"ABQ","Albuquerque, NM","OAK","Oakland, CA",1,
3.00,"LIH","Lihue, HI","OAK","Oakland, CA",1,
3.00,"LAX","Los Angeles, CA","MSN","Madison, WI",1,
3.00,"CVG","Cincinnati, OH","SFO","San Francisco, CA",1,
3.00,"PDX","Portland, OR","SMF","Sacramento, CA",2,
3.00,"SFO","San Francisco, CA","MSP","Minneapolis, MN",1,
3.00,"DSM","Des Moines, IA","SJC","San Jose, CA",2,
3.00,"LAX","Los Angeles, CA","SFO","San Francisco, CA",1,
3.00,"SNA","Santa Ana, CA","ORD","Chicago, IL",1,
